Date,Correlation + Volatility,Volatility Only,Correlation + ED,ED Only,AD Only
2025-10-14,15.116362563333286,14.811833226035741,18.407826422579852,18.581722813685886,18.12287756406019
2025-10-15,15.376582380179492,15.086676953750366,18.65816614191862,18.850599181511598,18.32309997353785
2025-10-16,14.657934164826457,14.364942258785662,17.82339442421039,18.016424489501603,17.527703189688616
2025-10-17,15.514005148208977,15.228832188153184,18.658723776554552,18.869895782485013,18.31187687861533
2025-10-20,16.52870847808432,16.191823018674746,19.739013557952354,19.9179471347668,19.322925080517606
2025-10-21,16.68349540980656,16.32668782035558,19.648235343465824,19.839092278838866,19.144690532612675
2025-10-22,16.474561598859893,16.099982648885657,19.54133642006921,19.678574401915427,19.08901465816255
2025-10-23,16.87536360423463,16.409356889302185,20.33743709047804,20.378592647727235,19.880206760357154
2025-10-24,17.374361645757208,16.866077544982904,20.885817335342182,20.927278048914786,20.58945157291978
2025-10-27,18.108958310875533,17.51268984679626,21.953311315748316,21.931775361294136,21.602173430756476
2025-10-28,18.058165881335576,17.395123462102724,22.1937971397034,22.14367909630608,21.867058468869118
2025-10-29,17.432699037579024,16.666173462400135,22.15563674656773,21.977934448671753,21.939264680495807
2025-10-30,17.06621103079935,16.321594091356406,21.407438646955868,21.262163036416414,21.363038580684023
2025-10-31,17.780942052062265,16.97425221421558,22.23375857803427,22.0669288852952,21.918944581642098
2025-11-03,17.2184931751072,16.415836475913537,21.99530408396859,21.840875092471236,21.616308310778763
2025-11-04,16.923370113472135,16.12337234376582,21.358764364085324,21.20259178202202,21.08356548591963
2025-11-05,16.425271463335676,15.639120408927498,20.863779615958535,20.726933656120615,20.4538440654102
2025-11-06,15.992852581649464,15.229114328835536,20.037202690176414,19.921784242296315,19.663988309449355
2025-11-07,16.655096201501962,15.833276070812662,20.670891582632002,20.49046478541705,20.357201607184216
2025-11-10,17.445960884604126,16.54716361711508,22.023384869708586,21.768572447854506,21.764893116291905
2025-11-11,18.937568561348648,18.1546018362273,23.231692853924947,23.067324794175924,22.983445889846067
2025-11-12,19.05067206533415,18.3796023035417,23.1239938709604,23.065768505600246,22.94536830919771
2025-11-13,17.71167962556264,17.060710117301948,21.526108383154565,21.43846118136441,21.444810450400077
2025-11-14,17.456829632051818,16.651377504138722,21.653267284450383,21.399046609946804,21.66596428611125
2025-11-17,16.408030101765036,15.763439038386128,20.298475811017536,20.16807202596509,20.18724217339909
2025-11-18,15.742161008376577,15.020853378181641,19.526384415924735,19.304849308185634,19.482205469477833
2025-11-19,15.542658417365974,14.795190487341525,19.32272108014379,19.0976141800266,19.30300394453073
2025-11-20,15.068479587867811,14.48466909017949,18.35289304000738,18.244571642463605,18.283132103699252
2025-11-21,15.998708377493642,15.474503069899171,18.921731962989007,18.89851368858533,18.767655700589025
2025-11-24,16.225777113979547,15.690144515025239,19.47164518876312,19.448352713536266,19.1751900913826
2025-11-25,17.175707356445468,16.824183377155787,20.00051643195828,20.16729066836045,19.63149706753864
2025-11-26,18.10237783668498,17.75843308048706,21.02365786212399,21.202522065317453,20.683771309807742
2025-11-28,18.961963213821285,18.552694672909475,21.97988146437222,22.104901659672137,21.625749307997832
2025-12-01,18.652575681242656,18.170353926860592,21.958421734446976,22.00241504857443,21.6434648120607
2025-12-02,18.27274514068309,17.845989783463967,21.65215311090538,21.73878490401624,21.365438640574208
2025-12-03,19.490616107567348,19.125000387341462,22.87567350103177,23.00125558790336,22.4410680072346
2025-12-04,19.303225669218605,18.877362524584118,23.024604970534135,23.099495606748555,22.68254651313186
2025-12-05,19.139114707953997,18.768734307916457,22.955850002830005,23.08026255012059,22.677174216545957
2025-12-08,18.449777667799296,18.020310669407035,22.476123207297725,22.53835136532483,22.383284518097966
2025-12-09,18.27065425342336,17.800657648752647,22.476153157793412,22.47976728038985,22.34711893730701
2025-12-10,19.54191387066484,19.081517807005312,23.73814291929812,23.734422437282987,23.535927923317622
2025-12-11,20.27153211493018,19.919546555772772,24.29963922640588,24.37914201957785,24.13868118692357
2025-12-12,20.521751891648332,20.25679275934995,24.006765810518438,24.182393323469007,23.633402590952322
2025-12-15,20.719842715566863,20.546041039652874,24.01500570330082,24.28926868878016,23.56879539420884
2025-12-16,19.329444741518675,19.09218934578949,22.641869930994396,22.904305537635118,22.115875766846436
2025-12-17,19.705344664320144,19.34479857234632,23.00315071974466,23.116513522102267,22.596215515043518
2025-12-18,19.29932073243752,18.937858418455143,22.79814028859097,22.937094282030014,22.31104143856473
2025-12-19,19.47905465869617,19.035594187365202,23.319762370634688,23.392150688126435,22.938709068478637
2025-12-22,19.897520888806184,19.36183242160203,24.038144531558636,24.023157017843477,23.672223127358393
2025-12-23,20.035417583437585,19.381339583350776,24.47027722648798,24.35474253322778,24.1531967164055
2025-12-24,20.55938602071745,19.952901240252665,24.817592042104653,24.756386545573108,24.488958516131774
2025-12-26,20.511556260554897,19.95073849350426,24.728167177613237,24.699893062565682,24.43521086053333
2025-12-29,20.237802492642732,19.654675000696955,24.429395590563452,24.352930205267363,24.192503659310738
2025-12-30,20.236290452941663,19.621719401144368,24.494642548858337,24.37291198544047,24.25956668795486
2025-12-31,19.697844872132777,19.091379777862592,23.878255789436697,23.75949433441409,23.651330150611805
2026-01-02,20.449650883719485,19.836133845277537,24.90401348339897,24.74054200544684,24.846394058882293
2026-01-05,21.52531410466043,20.746345057523396,26.49667274654959,26.177044082793934,26.38187378419492
2026-01-06,21.23029688659539,20.661450180647954,25.746384815292412,25.637310855045637,25.62966496376733
2026-01-07,20.044859720793795,19.562094891173977,24.430175210729278,24.402048227459282,24.312079214418247
2026-01-08,21.662888209827138,21.037447627483786,26.122892846493762,25.963344673481025,25.91347986881358
2026-01-09,22.388215980713145,21.773151725872488,26.82483344069293,26.704552121554983,26.582205463647092
2026-01-12,22.551610136002086,22.05738562957591,26.71037855841327,26.695505416617713,26.442637005603807
2026-01-13,22.596604582487288,22.153188120358557,26.72481935528137,26.720439619396387,26.48882379553403
2026-01-14,22.825423824300128,22.410152685170857,26.929635037697807,26.884910984745304,26.74915849180268
2026-01-15,22.90371902135673,22.571166595506686,27.110863958298182,27.148183480508713,27.004197623053393
2026-01-16,22.724230972538617,22.331206370358125,26.98892378618163,26.978165716778292,26.90239957920695
2026-01-20,21.65070958042845,21.337675075752905,25.240817140188398,25.286454013889113,25.07811350341378
2026-01-21,22.49681873055769,22.232594940606653,26.33326184646425,26.405562717483622,26.100671525900367
2026-01-22,23.214438149301575,22.92648142972167,27.100144907332012,27.169432711726806,26.742165226437287
2026-01-23,23.62530896249573,23.32183135374062,27.60844817437327,27.643303354011216,27.213833627687436
2026-01-26,23.987015834538063,23.66703366442553,27.989936662541346,28.014725677230558,27.759295871498214
2026-01-27,23.563088291295763,22.944475092148807,28.302245291696025,28.0989250782663,28.52824841628905
2026-01-28,23.770680682098465,23.141041289650175,28.624390436130852,28.3657877638972,28.816880292004488
2026-01-29,23.88675956785349,23.24173538493568,28.522601823440084,28.2449480637335,28.69446978654424
2026-01-30,24.70075548825481,24.012145240719928,29.309937927218478,29.012507164895297,29.435136050605326
2026-02-02,25.24279357657848,24.72593494112829,29.199650794688846,29.092942976460723,29.270958773314405
2026-02-03,26.251397047425318,25.600203929186183,30.095006440551188,29.839209540949053,30.119693139396308
2026-02-04,26.977980459753393,26.29778928614961,30.794578411475328,30.49346768171377,30.99536490066861
2026-02-05,25.58518110585386,24.97376006564607,28.82712692548617,28.592841140006442,29.00592065124812
2026-02-06,27.89527134171106,27.307741344883784,31.663829057052407,31.433502330844853,32.10023732915099
2026-02-09,27.924725260862093,27.20824700820983,32.30663753482206,31.938181474102922,32.8756661255379
2026-02-10,27.60424746377197,26.960813198471968,32.02142663252629,31.72876298540219,32.5998167479328
2026-02-11,28.356795392577318,27.740323446071823,32.77039586668478,32.45733713950858,33.29893056971973
2026-02-12,27.18053301744925,26.84750281122814,30.86362517945558,30.768358496009164,31.284613027951956
2026-02-13,27.01543007230194,26.75840322015326,30.507832788749734,30.469588142350922,30.829371129301553
2026-02-17,26.712331760026075,26.331674414544402,30.133250783738895,30.03245153344021,30.487221966025135
2026-02-18,27.488704191772584,26.96291739750143,31.438270526758004,31.179145161291988,31.86648178155085
2026-02-19,27.148993417155644,26.570145793087384,31.123638430366096,30.792987874337598,31.49985015541661
2026-02-20,27.335384872994805,26.678355870508398,31.19249148516079,30.858301202784013,31.540024900742058
2026-02-23,26.791522319242354,26.24593381457565,30.409923874111968,30.136161284692143,30.807152682472825
2026-02-24,27.260362157828233,26.7114461120731,31.00391613356932,30.75303710347008,31.45102315082786
2026-02-25,27.942748217186807,27.335400761398155,31.9022353049885,31.60295288622872,32.298607180665904
2026-02-26,27.792584534229547,27.153548843182087,31.475235578087002,31.15307382873873,31.87338921488969
2026-02-27,27.77968987619004,27.3586702321619,30.885047210198913,30.684911362739232,31.010239370592085
2026-03-02,27.77488677565647,27.220829642121092,31.562037728879556,31.18488158144228,31.818705803097913
2026-03-03,26.980793200461562,26.35893310957018,30.85608908126103,30.414563101660264,31.221507965568772
2026-03-04,26.76793389771539,26.221944208051752,30.738750811494462,30.3886822903241,30.93813278885058
2026-03-05,25.55048935723663,24.859664725348885,30.003803062148204,29.500857357624668,30.177034149854
2026-03-06,24.806877446355458,24.202681620291845,29.029549218801563,28.57769687234819,29.231952722196098
2026-03-09,25.172674740643952,24.554356853377037,29.40311133950113,28.944034245783623,29.639123927156106
2026-03-10,25.068205261619326,24.560854393377873,29.086519091053063,28.757454827702844,29.31342861844719
2026-03-11,25.2034935257186,24.597378108255484,29.62749399569362,29.169102985927566,29.800153371070138
2026-03-12,24.080935174331497,23.397043255386606,28.628529979279804,28.04082310132838,28.852834054715593
2026-03-13,23.97132142472451,23.298583685626806,28.425111974531568,27.815518998564247,28.593734359202227
2026-03-16,24.933763405564015,24.23357317901129,29.46067017914915,28.839507122055718,29.61381902619067
2026-03-17,25.27670348365927,24.55165989142978,30.03221796238178,29.39562214150111,30.16801363651467
2026-03-18,23.712003003487816,22.955291519974953,28.633450127199467,27.937159695290582,28.83418752693585
2026-03-19,23.457798682917442,22.64645549242026,28.49574729736386,27.72765965417603,28.820267022580204
2026-03-20,22.507892515492877,21.584419570038694,27.57002782222713,26.68389706872616,27.972572786125106
2026-03-23,23.570856482405755,22.569462834925915,28.918226337068155,27.988095420884473,29.3321445845943
2026-03-24,23.927579203947857,22.924899475034177,29.42781739775171,28.462919877350522,29.82404049627798
2026-03-25,24.57201157390141,23.640399823866943,29.951731495769263,29.068626017336975,30.327028326754778
2026-03-26,23.855504723816544,22.902950351782934,29.230323595439465,28.27955258116004,29.662899919191243
2026-03-27,22.87560088730598,21.8495976639131,28.165992761118396,27.102958185224413,28.656750823506115
2026-03-30,23.421806970643043,22.487122753560108,28.43869979269669,27.46213893463225,28.929232534131334
2026-03-31,25.353572947792014,24.43985257993464,30.715819169433956,29.790434136139552,31.204734068135952
2026-04-01,24.977613199263327,24.270267437301296,29.93926760527572,29.263940381285416,30.31718999627808
2026-04-02,25.04534506819496,24.27374839817107,30.047417703122203,29.288517267037207,30.583320522638545
2026-04-06,25.641202177032785,24.792749127801628,30.72466158972087,29.89039280195169,31.280685953192133
2026-04-07,25.37713514854336,24.481861274311576,30.47575200337147,29.556041130007692,30.846121561615636
2026-04-08,26.830320152211407,26.151851091745048,31.277115926610865,30.664892409439837,31.724058559667377
2026-04-09,27.503396202056706,26.832841498213213,31.770693382958058,31.203927328573265,32.0612063022047
2026-04-10,26.83023919259,26.107421758698134,31.325347450582598,30.734344170040416,31.604420883206718
2026-04-13,27.315905183130383,26.58403438021526,32.053327645455745,31.43809883067099,32.30154182834113
2026-04-14,27.4460834793979,26.803978520827943,32.200233748218125,31.704730973860507,32.364659265865804
2026-04-15,27.76968811072664,27.080657912975603,32.96984022952254,32.44037262752437,33.02159141225487
2026-04-16,28.128915326145364,27.322575226703027,33.6766476976335,33.01864710914846,33.801764036740664
2026-04-17,28.995434686179443,28.397746993263652,34.041255876882495,33.657637471761404,34.08653131415438
2026-04-20,28.92483763458502,28.277757920268186,34.14476191387574,33.716830770860426,34.3156391921543
2026-04-21,28.799783589581217,28.178081133431654,34.119739024079074,33.64929208011613,34.16170268103564
2026-04-22,29.555020483989924,28.831274918536142,35.14775895012381,34.56793549191208,35.185664936796314
2026-04-23,29.948232823673713,29.275579914198644,35.04722652914052,34.49779976828209,35.06345896470864
2026-04-24,29.961541052229613,29.26634822587113,35.18998208754116,34.65976160660729,35.19200386748223
2026-04-27,29.689222382411764,28.90780580450114,35.30883350216336,34.70499050842164,35.42755843195158
2026-04-28,30.838276899281226,29.963503884659872,36.226254188836336,35.51949926613989,36.24197285369226
2026-04-29,30.921262818617713,29.945865267035977,36.473443592129094,35.62171116078163,36.37158831208767
2026-04-30,31.378642844984327,30.57784990122967,36.37772100523744,35.71119492011541,36.06863170949484
2026-05-01,31.138115843267265,30.279266595747135,36.15714336230174,35.473087064753805,35.76172387888765
2026-05-04,30.159692763220768,29.249308451951617,35.45561873908076,34.68648115671489,34.951740047124666
2026-05-05,30.789509611701128,29.84910500309961,35.994211392559095,35.22369014271953,35.54306811803767
2026-05-06,31.21528221628964,30.37031596774442,36.25649551296806,35.65965452681821,35.838339611748296
2026-05-07,30.198480775271143,29.467202246412725,35.278681087815976,34.79344477943358,34.77841959840588
2026-05-08,30.03841335205184,29.348084093248872,35.0814895269316,34.646515536779845,34.40449279840221
2026-05-11,30.227843594556347,29.42958229931678,35.83987590397453,35.26068262520366,35.11044096103091
2026-05-12,31.21396652297679,30.46044146608149,36.604455301215346,36.039529931150625,35.89371873704441
2026-05-13,31.498100294057153,30.833798499473254,36.94241869372532,36.425532973671146,36.09572703396131
2026-05-14,32.0353956631176,31.31050818485761,37.855055066559174,37.27053516538301,37.193497696424
2026-05-15,31.898235094510063,30.905656653484726,38.03554110972869,37.156294766385734,37.51869255179023
2026-05-18,32.743294157030654,31.689244571461984,38.87090553568648,37.91351471348931,38.4383203101843
2026-05-19,32.655833655004415,31.652832359505002,38.67253965487549,37.73873910456469,38.254547388675576
2026-05-20,32.97689038551057,31.982340166441148,39.00077038166812,38.16942470943259,38.64868482083024
2026-05-21,32.666824410720864,31.586301569249798,38.61154118243424,37.736908230771405,38.21081842999581
2026-05-22,33.15755049724372,32.07229058721899,38.90940110461685,38.0400598948226,38.41108265731099
2026-05-26,31.633633481354305,30.599089136736325,37.27758201608471,36.50572549263467,36.76056978291147
2026-05-27,32.04347463707353,31.156275133413924,37.19786918375754,36.598865853736505,36.501465378705646
2026-05-28,32.08708882495124,31.199911079385156,37.524677094687945,36.92254229005154,36.92415862270606
2026-05-29,31.563795201509095,30.544661708280184,37.3447143871918,36.64058636136242,36.942704284360374
2026-06-01,31.41473384853748,30.19908685845887,38.01529332161881,37.07146989242391,38.01984576494921
2026-06-02,31.660395137788843,30.360325745962168,38.29149682468409,37.291888356118854,38.27273291124307
2026-06-03,31.47557613285357,30.22541076446057,37.873130007197474,36.8784067390606,37.757263276839524
2026-06-04,32.83682836245212,31.696601986388394,39.27177073815993,38.356276534727776,39.19903649547534
2026-06-05,32.605244799207235,31.64085913413375,37.686587126023156,36.9507532802023,37.528268355673845
2026-06-08,32.79374432647793,31.79676981697106,38.15413288433596,37.36508827758709,37.857563147890104
2026-06-09,32.9809745793737,32.141915031332616,37.58097012092632,36.965480568231946,37.23878344563363
2026-06-10,32.99529725348962,32.109629445916575,37.2395572265386,36.55546791295281,36.92868366615971
2026-06-11,33.06663622898856,32.34238862362948,37.24132482119242,36.76921829515778,36.84827598483267
2026-06-12,34.01004784036006,33.268937069128235,38.22885736528192,37.74207200689974,37.87326481112912
2026-06-15,33.497309815859346,32.83008719475051,37.714978580214265,37.3628941561307,37.339620391532314
2026-06-16,34.00170229213566,33.309354779014114,38.05183445880813,37.70370296734755,37.7308993354365
2026-06-17,32.46726850310107,31.73913380819615,36.43751861565079,36.051559063048714,36.205886027717106
2026-06-18,31.618650757942635,30.888582744972325,35.671274949471155,35.33156634287942,35.366541507296965
2026-06-22,31.592003219444862,30.85096284574844,35.595468685081435,35.21222754969329,35.267485465132275
2026-06-23,32.287502071152254,31.568697535746736,35.74307823155134,35.34493709538362,35.45149060396926
2026-06-24,31.639516291051017,31.03470039241911,34.593770019178606,34.335564713087116,34.26756501460362
2026-06-25,30.566115381617532,30.025430416845712,33.291672658454075,33.04822782988992,32.833018235254045
2026-06-26,31.786115358673328,31.41735014490532,34.037851819730314,33.936873519906726,33.37450593562694
2026-06-29,31.820620550406442,31.501960598549484,34.165294980319885,34.13828632930349,33.22414746879709
2026-06-30,31.206005323827647,30.817374445307767,34.055950144424465,33.967550309949935,33.1777014753093
2026-07-01,31.863861786913827,31.336387928764765,34.74239355394224,34.55795183003163,33.78729284236888
2026-07-02,33.934368605278564,33.45382379402788,36.243247980098594,36.09915796776484,35.486609395297485
2026-07-06,33.67970302326482,33.038837422928616,36.39487219504911,36.14821467952134,35.526635944281225
2026-07-07,35.401406409183586,34.70834994134944,38.15510776083144,37.78526940687239,37.34805261167775
2026-07-08,34.37625211205852,33.68513276274607,37.53069991038471,37.11845191305536,36.84750718647034
2026-07-09,34.32965085985564,33.68654931703332,37.415668144652024,37.10373179427484,36.62047302347644
2026-07-10,34.932822051319114,34.20851409253265,38.343301302082075,37.965687650720014,37.6773799024043
2026-07-13,35.95787170070297,35.119680815374934,39.450010527811855,38.91453225198316,38.80397241857085
2026-07-14,36.31675851746428,35.34617969064024,40.392671365945866,39.7705740334944,39.99378571207109
2026-07-15,37.056500043064425,35.97175132224144,41.42320126218786,40.757330791191016,41.14054247290606
2026-07-16,38.059049968492495,37.04341803751827,41.931996316061216,41.31964661320926,41.57219884340573
2026-07-17,37.03998501734178,36.04958778764231,41.01831133819091,40.34726280512626,40.64264724232323
2026-07-20,36.49958966124856,35.335737718656745,40.73859451826567,39.902397639698876,40.465939022991
2026-07-21,37.50543761818057,36.29254301882623,42.065173863714,41.1587070323528,41.75813990225849
2026-07-22,37.97581490844348,36.69158068838432,42.69467350587759,41.700024639430765,42.51365770406173
2026-07-23,36.538613629304194,35.27920332384886,41.05659792058047,39.99515019386,41.33161641067558
2026-07-24,37.40946888659775,36.16124508063567,41.62564721205699,40.58845893592928,41.95913287299009
2026-07-27,37.45066031347628,36.34328301107994,40.85978346984716,39.99504031655938,41.09915046551305
2026-07-28,38.528038710738514,37.5538639927816,41.33325096754517,40.63182550663606,41.48025643835393
2026-07-29,37.48771265414845,36.45914459222925,40.34848581605133,39.52561084026007,40.48853772535068
2026-07-30,38.80349399334495,37.39241910309079,42.8879775694037,41.754902854933306,43.30202825326983
2026-07-31,39.475664272221714,37.984520779858386,43.978747244406,42.78332852104781,44.16818569664203
2026-08-03,40.11174476366675,38.60352349453835,45.03285956733261,43.84827722672249,45.193470539133344
2026-08-04,40.879296882202155,39.40997810948799,45.900522731698004,44.79286818292374,46.26957434248335
2026-08-05,40.81522715292358,39.542775700993474,45.60366061083523,44.68500670020652,46.06019986122985
2026-08-06,40.962999901447425,39.59800910747164,46.080193759142006,45.04874436671899,46.62768074492802
2026-08-07,41.43041821062259,40.183018215568154,46.62475468862552,45.709228732140694,47.13379432351186
2026-08-10,42.799046899420226,41.39908757795616,48.36171325694887,47.239157837966,48.82982457292293
2026-08-11,42.587873173225766,41.10346561701588,48.402625359738735,47.19268115374216,48.97732831125558
2026-08-12,42.528163213462314,41.04693687993506,48.396685550812734,47.15565869041005,49.03685820544288
2026-08-13,42.611981500303365,41.175688756639616,48.43366345539317,47.26720350472895,49.021842819225235
2026-08-14,42.88175257963385,41.35913847890254,48.8645474150256,47.6072508795065,49.447686105010135
2026-08-17,42.550686497107314,41.006584347954345,48.71334693340077,47.404193999869634,49.356004340789795
2026-08-18,43.7693777277866,42.22668059167945,49.727327557788904,48.382171392942006,50.35338174084356
2026-08-19,44.45024553278976,42.98527952660556,50.289883763807985,49.04700590775628,50.73715295665573
2026-08-20,42.5561030152815,40.76348798717135,48.925360870255204,47.362647581883536,49.476397453613764
2026-08-21,43.374593999593955,41.64360751299287,49.62731944940961,48.14400649486288,50.07058276324492
